session,task,run,subj,name,word,trial.type,pc,color,iti,time.target.onset.abs,time.scan.start,trial.num,listener1,listener2,correctcolor,response.final,acc.final,rt,item,time.target.onset,time.rt.abs,time.rt,acc,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off
bas,stp,1,130518,bas_stp_run1_130518,YELLOW,c,pc50,yellow,1200,120769,90040,1,yellow,yellow,yellow,yellow,1,682,yellowYELLOW,30.729,121451,712.729,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLACK,i,pc50,green,1200,124369,90040,2,green,green,green,green,1,781,greenBLACK,34.329,125150,815.329,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,2400,127968,90040,3,purple,purple,purple,purple,1,669.5,purplePURPLE,37.928,128637.5,707.428,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PINK,c,pc50,pink,3600,132767,90040,4,pink,pink,pink,pink,1,724,pinkPINK,42.727,133491,766.727,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PINK,i,pc50,black,3600,138766,90040,5,black,black,black,black,1,649.5,blackPINK,48.726,139415.5,698.226,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,GREEN,c,pc50,green,2400,144765,90040,6,green,green,green,green,1,639.5,greenGREEN,54.725,145404.5,694.225,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,c,mc,red,1200,149565,90040,7,red,red,red,red,1,671.5,redRED,59.525,150236.5,731.025,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,i,mc,white,1200,153164,90040,8,white,white,white,white,1,781,whiteRED,63.124,153945,844.124,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,2400,156763,90040,9,purple,purple,purple,purple,1,717.5,purplePURPLE,66.723,157480.5,784.223,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,i,mc,purple,2400,161563,90040,10,purple,purple,purple,purple,1,803,purpleBLUE,71.523,162366,874.523,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,YELLOW,i,pc50,pink,3600,166362,90040,11,pink,pink,pink,pink,1,764.5,pinkYELLOW,76.322,167126.5,840.822,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,GREEN,c,pc50,green,3600,172361,90040,12,green,green,green,green,1,616.5,greenGREEN,82.321,172977.5,698.821,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,c,mc,white,1200,178360,90040,13,white,white,white,white,1,654,whiteWHITE,88.32,179014,742.32,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,c,mc,red,2400,181959,90040,14,red,red,red,red,1,790,redRED,91.919,182749,881.919,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,i,mc,red,3600,186759,90040,15,red,red,red,red,1,739.5,redPURPLE,96.719,187498.5,836.219,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLACK,c,pc50,black,2400,192758,90040,16,black,black,black,black,1,703,blackBLACK,102.718,193461,805.718,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,c,mc,white,2400,197557,90040,17,white,white,white,white,1,625.5,whiteWHITE,107.517,198182.5,733.017,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,3600,202356,90040,18,blue,blue,blue,blue,1,546,blueBLUE,112.316,202902,658.316,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,i,mc,white,1200,208355,90040,19,white,white,white,white,1,714,whitePURPLE,118.315,209069,832.315,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,2400,211955,90040,20,purple,purple,purple,purple,1,694.5,purplePURPLE,121.915,212649.5,816.415,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,c,mc,white,1200,216754,90040,21,white,white,white,white,1,890.5,whiteWHITE,126.714,217644.5,1017.214,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,1200,220370,90040,22,blue,blue,blue,blue,1,636.5,blueBLUE,130.33,221006.5,766.83,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,3600,223969,90040,23,blue,blue,blue,blue,1,535.5,blueBLUE,133.929,224504.5,669.429,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,3600,229968,90040,24,blue,blue,blue,blue,1,633,blueBLUE,139.928,230601,772.928,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,YELLOW,i,pc50,black,1200,235967,90040,25,black,black,black,black,1,811.5,blackYELLOW,145.927,236778.5,957.427,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,c,mc,red,2400,239567,90040,26,red,red,red,red,1,642.5,redRED,149.527,240209.5,792.027,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,2400,244366,90040,27,purple,purple,purple,purple,1,639.5,purplePURPLE,154.326,245005.5,793.826,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,c,mc,white,2400,249165,90040,28,white,white,white,white,1,511,whiteWHITE,159.125,249676,670.125,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,i,mc,blue,2400,253965,90040,29,blue,blue,blue,blue,1,720,blueWHITE,163.925,254685,883.925,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,c,mc,red,3600,258764,90040,30,red,red,red,red,1,522.5,redRED,168.724,259286.5,691.224,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,GREEN,i,pc50,pink,3600,264763,90040,31,pink,pink,pink,pink,1,728.5,pinkGREEN,174.723,265491.5,903.223,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,YELLOW,c,pc50,yellow,1200,270762,90040,32,yellow,yellow,yellow,yellow,1,676,yellowYELLOW,180.722,271438,856.722,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,1200,274361,90040,33,purple,purple,purple,purple,1,845,purplePURPLE,184.321,275206,1029.321,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,GREEN,i,pc50,yellow,1200,277961,90040,34,yellow,yellow,yellow,yellow,1,1257.5,yellowGREEN,187.921,279218.5,1445.421,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,i,mc,red,3600,281560,90040,35,red,red,red,red,1,738.5,redBLUE,191.52,282298.5,930.02,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,3600,287559,90040,36,blue,blue,blue,blue,1,638.5,blueBLUE,197.519,288197.5,836.019,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,i,mc,red,1200,323570,90040,37,red,red,red,red,1,711,redPURPLE,233.53,324281,944.53,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,1200,327170,90040,38,blue,blue,blue,blue,1,679.5,blueBLUE,237.13,327849.5,916.63,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,c,mc,red,2400,330769,90040,39,red,red,red,red,1,674.5,redRED,240.729,331443.5,915.229,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,c,mc,white,3600,335568,90040,40,white,white,white,white,1,574.5,whiteWHITE,245.528,336142.5,820.028,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLACK,i,pc50,green,2400,341567,90040,41,green,green,green,green,1,747.5,greenBLACK,251.527,342314.5,999.027,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,3600,346367,90040,42,blue,blue,blue,blue,1,700,blueBLUE,256.327,347067,956.327,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,c,mc,white,2400,352366,90040,43,white,white,white,white,1,777,whiteWHITE,262.326,353143,1039.326,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,YELLOW,i,pc50,black,1200,357165,90040,44,black,black,black,black,1,684,blackYELLOW,267.125,357849,951.125,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,YELLOW,c,pc50,yellow,3600,360764,90040,45,yellow,yellow,yellow,yellow,1,676.5,yellowYELLOW,270.724,361440.5,947.224,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,3600,366763,90040,46,purple,purple,purple,purple,1,726.5,purplePURPLE,276.723,367489.5,1003.223,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,1200,372762,90040,47,purple,purple,purple,purple,1,749.5,purplePURPLE,282.722,373511.5,1032.222,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,GREEN,i,pc50,yellow,2400,376362,90040,48,"yrllow """"""""ye..yellow""""""""","yellow- """"""""yel..yellow""""""""",yellow,yellow,1,868,yellowGREEN,286.322,377230,1154.322,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,c,mc,white,1200,381161,90040,49,white,white,white,white,1,627,whiteWHITE,291.121,381788,918.121,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,1200,384760,90040,50,blue,blue,blue,blue,1,799,blueBLUE,294.72,385559,1093.72,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,YELLOW,c,pc50,yellow,2400,388360,90040,51,yellow,yellow,yellow,yellow,1,684.5,yellowYELLOW,298.32,389044.5,982.82,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,i,mc,purple,1200,393159,90040,52,purple,purple,purple,purple,1,783,purpleBLUE,303.119,393942,1086.119,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,c,mc,red,3600,396758,90040,53,red,red,red,red,1,663,redRED,306.718,397421,969.718,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,i,mc,white,2400,402758,90040,54,white,white,white,white,1,608,whitePURPLE,312.718,403366,920.718,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,GREEN,i,pc50,pink,1200,407557,90040,55,pink,pink,pink,pink,1,682.5,pinkGREEN,317.517,408239.5,1000.017,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLACK,c,pc50,black,3600,411156,90040,56,black,black,black,black,1,770,blackBLACK,321.116,411926,1091.116,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,i,mc,blue,3600,417155,90040,57,blue,blue,blue,blue,1,774,blueWHITE,327.115,417929,1101.115,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,i,mc,red,2400,423154,90040,58,red,red,red,red,1,926,redBLUE,333.114,424080,1259.114,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,c,mc,red,3600,427970,90040,59,red,red,red,red,1,698,redRED,337.93,428668,1035.93,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,2400,433969,90040,60,purple,purple,purple,purple,1,695.5,purplePURPLE,343.929,434664.5,1039.429,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,i,mc,white,1200,438768,90040,61,white,white,white,white,1,919,whiteRED,348.728,439687,1267.728,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PINK,c,pc50,pink,3600,442368,90040,62,pink,pink,pink,pink,1,1032.5,pinkPINK,352.328,443400.5,1384.828,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,2400,448367,90040,63,purple,purple,purple,purple,1,698.5,purplePURPLE,358.327,449065.5,1056.827,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PINK,i,pc50,black,3600,453166,90040,64,black,black,black,black,1,824.5,blackPINK,363.126,453990.5,1187.626,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,GREEN,c,pc50,green,2400,459165,90040,65,green,green,green,green,1,790,greenGREEN,369.125,459955,1159.125,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,c,mc,red,2400,463964,90040,66,red,red,red,red,1,755.5,redRED,373.924,464719.5,1129.424,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,3600,468764,90040,67,blue,blue,blue,blue,1,718,blueBLUE,378.724,469482,1096.724,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,GREEN,c,pc50,green,1200,474763,90040,68,green,green,green,green,1,791,greenGREEN,384.723,475554,1175.723,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,YELLOW,i,pc50,pink,1200,478362,90040,69,pink,pink,pink,pink,1,809.5,pinkYELLOW,388.322,479171.5,1197.822,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,1200,481962,90040,70,blue,blue,blue,blue,1,721,blueBLUE,391.922,482683,1112.922,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,c,mc,white,3600,485561,90040,71,white,white,white,white,1,588,whiteWHITE,395.521,486149,983.521,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,2400,491560,90040,72,purple,purple,purple,purple,1,692,purplePURPLE,401.52,492252,1093.52,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,2400,526354,90040,73,purple,purple,purple,purple,1,609.5,purplePURPLE,436.314,526963.5,1045.814,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,i,mc,white,3600,531154,90040,74,white,white,white,white,1,724,whitePURPLE,441.114,531878,1165.114,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,i,mc,white,3600,537169,90040,75,white,white,white,white,1,789,whiteRED,447.129,537958,1236.129,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,c,mc,white,2400,543168,90040,76,white,white,white,white,1,688.5,whiteWHITE,453.128,543856.5,1141.628,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,GREEN,c,pc50,green,3600,547968,90040,77,green,green,green,green,1,819.5,greenGREEN,457.928,548787.5,1277.428,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,GREEN,i,pc50,pink,2400,553967,90040,78,pink,pink,pink,pink,1,750,pinkGREEN,463.927,554717,1213.927,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,GREEN,i,pc50,yellow,1200,558766,90040,79,yellow,yellow,yellow,yellow,1,1093,yellowGREEN,468.726,559859,1561.726,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,2400,562365,90040,80,purple,purple,purple,purple,1,686.5,purplePURPLE,472.325,563051.5,1158.825,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,1200,567165,90040,81,blue,blue,blue,blue,1,580,blueBLUE,477.125,567745,1057.125,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,i,mc,red,3600,570764,90040,82,red,red,red,red,1,730,redPURPLE,480.724,571494,1210.724,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,1200,576763,90040,83,purple,purple,purple,purple,1,796,purplePURPLE,486.723,577559,1282.723,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,1200,580363,90040,84,purple,purple,purple,purple,1,982.5,purplePURPLE,490.323,581345.5,1472.823,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,i,mc,blue,3600,583962,90040,85,blue,blue,blue,blue,1,786.5,blueWHITE,493.922,584748.5,1280.422,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLACK,i,pc50,green,2400,589961,90040,86,green,green,green,green,1,1378.5,greenBLACK,499.921,591339.5,1878.421,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,1200,594760,90040,87,blue,blue,blue,blue,1,546,blueBLUE,504.72,595306,1050.72,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,c,mc,red,1200,598360,90040,88,red,red,red,red,1,634.5,redRED,508.32,598994.5,1142.82,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,3600,601959,90040,89,blue,blue,blue,blue,1,684,blueBLUE,511.919,602643,1195.919,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,2400,607958,90040,90,blue,blue,blue,blue,1,576,blueBLUE,517.918,608534,1093.918,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,c,mc,red,3600,612757,90040,91,red,red,red,red,1,636.5,redRED,522.717,613393.5,1159.217,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,c,mc,blue,1200,618756,90040,92,blue,blue,blue,blue,1,584,blueBLUE,528.716,619340,1112.716,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,c,mc,white,2400,622356,90040,93,white,white,white,white,1,661.5,whiteWHITE,532.316,623017.5,1193.816,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PURPLE,c,mc,purple,1200,627155,90040,94,purple,purple,purple,purple,1,643.5,purplePURPLE,537.115,627798.5,1180.615,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,i,mc,purple,2400,630754,90040,95,purple,purple,purple,purple,1,1132,purpleBLUE,540.714,631886,1672.714,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,GREEN,c,pc50,green,3600,635554,90040,96,green,green,green,green,1,747.5,greenGREEN,545.514,636301.5,1293.014,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,c,mc,white,2400,641569,90040,97,white,white,white,white,1,790.5,whiteWHITE,551.529,642359.5,1342.029,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,c,mc,red,1200,646369,90040,98,red,red,red,red,1,847.5,redRED,556.329,647216.5,1403.829,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLACK,c,pc50,black,2400,649968,90040,99,black,black,black,black,1,915.5,blackBLACK,559.928,650883.5,1475.428,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,RED,c,mc,red,1200,654767,90040,100,red,red,red,red,1,695,redRED,564.727,655462,1259.727,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PINK,i,pc50,black,1200,658367,90040,101,black,black,black,black,1,772,blackPINK,568.327,659139,1340.327,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,YELLOW,c,pc50,yellow,3600,661966,90040,102,yellow,yellow,yellow,yellow,1,973.5,yellowYELLOW,571.926,662939.5,1545.426,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,BLUE,i,mc,red,2400,667965,90040,103,red,red,red,red,1,835,redBLUE,577.925,668800,1412.925,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,PINK,c,pc50,pink,3600,672764,90040,104,pink,pink,pink,pink,1,785,pinkPINK,582.724,673549,1367.724,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,YELLOW,c,pc50,yellow,3600,678763,90040,105,yellow,yellow,yellow,yellow,1,739,yellowYELLOW,588.723,679502,1327.723,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,WHITE,c,mc,white,2400,684763,90040,106,white,white,white,white,1,806,whiteWHITE,594.723,685569,1400.723,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,YELLOW,i,pc50,pink,1200,689562,90040,107,pink,pink,pink,pink,1,823.5,pinkYELLOW,599.522,690385.5,1423.022,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,1,130518,bas_stp_run1_130518,YELLOW,i,pc50,black,3600,693161,90040,108,black,black,black,black,1,1393.5,blackYELLOW,603.121,694554.5,1996.621,1,28.43,231.231,434.031,202.835,405.636,608.454
bas,stp,2,130518,bas_stp_run2_130518,WHITE,i,mc,purple,2400,71645,40939,1,purple,purple,purple,purple,1,711,purpleWHITE,30.706,72356,741.706,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,PURPLE,c,mc,purple,2400,76461,40939,2,purple,purple,purple,purple,1,665.5,purplePURPLE,35.522,77126.5,701.022,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,RED,c,mc,red,2400,81260,40939,3,red,red,red,red,1,672.5,redRED,40.321,81932.5,712.821,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,WHITE,i,mc,red,2400,86059,40939,4,red,red,red,red,1,963,redWHITE,45.12,87022,1008.12,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,WHITE,c,mc,white,3600,90859,40939,5,white,white,white,white,1,757.5,whiteWHITE,49.92,91616.5,807.42,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,PINK,c,pc50,pink,3600,96858,40939,6,pink,pink,pink,pink,1,907.5,pinkPINK,55.919,97765.5,963.419,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,PINK,c,pc50,pink,3600,102857,40939,7,pink,pink,pink,pink,1,788,pinkPINK,61.918,103645,849.918,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,GREEN,c,pc50,green,1200,108856,40939,8,green,green,green,green,1,982,greenGREEN,67.917,109838,1049.917,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,RED,c,mc,red,1200,112455,40939,9,red,red,red,red,1,877,redRED,71.516,113332,948.516,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,RED,c,mc,red,1200,116055,40939,10,red,red,red,red,1,1695,redRED,75.116,117750,1770.116,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,BLACK,i,pc50,pink,1200,119654,40939,11,pink,pink,pink,pink,1,797,pinkBLACK,78.715,120451,875.715,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,BLUE,c,mc,blue,3600,123253,40939,12,blue,blue,blue,blue,1,711.5,blueBLUE,82.314,123964.5,793.814,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,RED,c,mc,red,1200,129252,40939,13,red,red,red,red,1,781.5,redRED,88.313,130033.5,869.813,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,RED,c,mc,red,2400,132852,40939,14,red,red,red,red,1,583,redRED,91.913,133435,674.913,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,PURPLE,c,mc,purple,3600,137651,40939,15,purple,purple,purple,purple,1,646.5,purplePURPLE,96.712,138297.5,743.212,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,YELLOW,c,pc50,yellow,2400,143650,40939,16,yellow,yellow,yellow,yellow,1,956,yellowYELLOW,102.711,144606,1058.711,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,BLUE,c,mc,blue,3600,148449,40939,17,blue,blue,blue,blue,1,651,blueBLUE,107.51,149100,758.51,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,BLACK,c,pc50,black,3600,154448,40939,18,black,black,black,black,1,630.5,blackBLACK,113.509,155078.5,744.009,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,PURPLE,c,mc,purple,1200,160447,40939,19,purple,purple,purple,purple,1,786,purplePURPLE,119.508,161233,905.508,1,28.406,231.207,434.008,202.829,405.646,608.43
bas,stp,2,130518,bas_stp_run2_130518,BLACK,i,pc50,yellow,2400,164047,40939,20,yellow,yellow,yellow,yellow,1,1285,yellowBLACK,123.108,165332,1408.108,1,28.406,231.207,434.008,202.829,405.646,608.43
