session,task,run,subj,name,stimuli,number,letter,trial.type,cue,number.resp,letter.resp,award,switch,cue.color,target.color,target.color.orig,incentive,iti,acc,rt,resp,cresp,time.cue.onset.abs,time.target.onset.abs,time.rt.abs,time.scan.start,trial.num,time.cue.onset,time.target.onset,time.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off
bas,cue,1,130518,bas_cue_run1_130518,5H,o,c,c,l,2,2,,,red,black,black,nonincentive,3200,1,755,2,2,150439,154938,155693,119330,1,31.109,35.608,36.363,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,1B,o,c,c,l,2,2,,stay,red,black,black,nonincentive,2000,1,761,2,2,162437,166937,167698,119330,2,43.107,47.607,48.368,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,B2,e,c,i,n,1,2,,switch,red,black,black,nonincentive,2000,1,716,1,1,173235,177735,178451,119330,3,53.905,58.405,59.121,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,2A,e,v,c,n,1,1,,stay,red,black,black,nonincentive,4400,1,550,1,1,184034,188533,189083,119330,4,64.704,69.203,69.753,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,I6,e,v,c,n,1,1,,stay,red,black,black,nonincentive,3200,1,1116,1,1,197232,201748,202864,119330,5,77.902,82.418,83.534,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,B1,o,c,c,n,2,2,,stay,red,black,black,nonincentive,2000,1,715,2,2,209246,213746,214461,119330,6,89.916,94.416,95.131,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,E3,o,v,i,l,2,1,,switch,red,black,green,nonincentive,4400,1,844,1,1,220045,224544,225388,119330,7,100.715,105.214,106.058,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,A2,e,v,c,l,1,1,,stay,red,black,black,nonincentive,4400,1,899,1,1,233243,237742,238641,119330,8,113.913,118.412,119.311,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,D4,e,c,i,l,1,2,,stay,red,black,green,nonincentive,3200,1,942,2,2,246440,250940,251882,119330,9,127.11,131.61,132.552,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,B1,o,c,c,l,2,2,,stay,red,black,black,nonincentive,3200,1,852,2,2,258439,262938,263790,119330,10,139.109,143.608,144.46,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,6I,e,v,c,n,1,1,,switch,red,black,green,nonincentive,4400,1,893,1,1,270437,274936,275829,119330,11,151.107,155.606,156.499,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,D4,e,c,i,n,1,2,,stay,red,black,green,nonincentive,2000,1,1317,1,1,283635,288134,289451,119330,12,164.305,168.804,170.121,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,4D,e,c,i,n,1,2,,stay,red,black,green,nonincentive,2000,1,838,1,1,294433,298932,299770,119330,13,175.103,179.602,180.44,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,A2,e,v,c,n,1,1,,stay,red,black,black,nonincentive,3200,1,1014,1,1,305248,309747,310761,119330,14,185.918,190.417,191.431,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,1B,o,c,c,n,2,2,,stay,red,black,black,nonincentive,4400,1,1010,2,2,317246,321745,322755,119330,15,197.916,202.415,203.425,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,1A,o,v,i,l,2,1,,switch,red,black,black,nonincentive,3200,1,999,1,1,330444,334943,335942,119330,16,211.114,215.613,216.612,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,H5,o,c,c,l,2,2,,stay,red,black,black,nonincentive,4400,1,1149,2,2,342442,346941,348090,119330,17,223.112,227.611,228.76,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,I6,e,v,c,l,1,1,,stay,red,black,green,nonincentive,2000,1,1008,1,1,355640,360139,361147,119330,18,236.31,240.809,241.817,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,E3,o,v,i,n,2,1,,,red,black,green,nonincentive,4400,1,1335,2,2,396433,400932,402267,119330,19,277.103,281.602,282.937,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,6I,e,v,c,n,1,1,,stay,red,black,black,nonincentive,4400,1,699,1,1,409648,414147,414846,119330,20,290.318,294.817,295.516,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,1B,o,c,c,l,2,2,,switch,red,black,black,nonincentive,2000,1,740,2,2,422846,427345,428085,119330,21,303.516,308.015,308.755,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,3E,o,v,i,n,2,1,,switch,red,black,green,nonincentive,2000,1,859,2,2,433644,438143,439002,119330,22,314.314,318.813,319.672,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,E3,o,v,i,n,2,1,,stay,red,black,green,nonincentive,3200,1,1474,2,2,444442,448941,450415,119330,23,325.112,329.611,331.085,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,3E,o,v,i,l,2,1,,switch,red,black,green,nonincentive,2000,1,1289,1,1,456440,460940,462229,119330,24,337.11,341.61,342.899,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,5H,o,c,c,l,2,2,,stay,red,black,black,nonincentive,3200,1,877,2,2,467239,471738,472615,119330,25,347.909,352.408,353.285,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,I6,e,v,c,l,1,1,,stay,red,black,black,nonincentive,4400,1,962,1,1,479237,483736,484698,119330,26,359.907,364.406,365.368,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,2A,e,v,c,l,1,1,,stay,red,black,black,nonincentive,3200,1,1142,1,1,492435,496934,498076,119330,27,373.105,377.604,378.746,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,5H,o,c,c,n,2,2,,switch,red,black,green,nonincentive,4400,1,1012,2,2,504433,508932,509944,119330,28,385.103,389.602,390.614,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,1B,o,c,c,n,2,2,,stay,red,black,black,nonincentive,3200,1,789,2,2,517647,522146,522935,119330,29,398.317,402.816,403.605,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,2A,e,v,c,l,1,1,,switch,red,black,black,nonincentive,2000,1,1237,1,1,529645,534145,535382,119330,30,410.315,414.815,416.052,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,A1,o,v,i,n,2,1,,switch,red,black,black,nonincentive,4400,1,1964,2,2,540444,544943,546907,119330,31,421.114,425.613,427.577,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,B1,o,c,c,l,2,2,,switch,red,black,black,nonincentive,2000,0,988,1,2,553641,558141,559129,119330,32,434.311,438.811,439.799,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,A2,e,v,c,n,1,1,,switch,red,black,black,nonincentive,2000,1,1273,1,1,564440,568939,570212,119330,33,445.11,449.609,450.882,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,2B,e,c,i,l,1,2,,switch,red,black,black,nonincentive,3200,1,1494,2,2,575238,579737,581231,119330,34,455.908,460.407,461.901,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,D4,e,c,i,l,1,2,,stay,red,black,green,nonincentive,3200,1,1073,2,2,587236,591735,592808,119330,35,467.906,472.405,473.478,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,2A,e,v,c,n,1,1,,switch,red,black,black,nonincentive,4400,1,692,1,1,599234,603733,604425,119330,36,479.904,484.403,485.095,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,4D,e,c,i,l,1,2,,,red,black,green,nonincentive,2000,1,1612,2,2,642444,646943,648555,119330,37,523.114,527.613,529.225,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,B1,o,c,c,l,2,2,,stay,red,black,black,nonincentive,2000,1,854,2,2,653242,657742,658596,119330,38,533.912,538.412,539.266,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,A2,e,v,c,n,1,1,,switch,red,black,black,nonincentive,3200,1,771,1,1,664040,668540,669311,119330,39,544.71,549.21,549.981,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,B1,o,c,c,n,2,2,,stay,red,black,black,nonincentive,2000,1,1075,2,2,676039,680538,681613,119330,40,556.709,561.208,562.283,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,1B,o,c,c,l,2,2,,switch,red,black,black,nonincentive,3200,1,1684,2,2,686837,691336,693020,119330,41,567.507,572.006,573.69,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,6I,e,v,c,l,1,1,,stay,red,black,black,nonincentive,3200,1,1419,1,1,698835,703334,704753,119330,42,579.505,584.004,585.423,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,2A,e,v,c,n,1,1,,switch,red,black,black,nonincentive,4400,1,889,1,1,710833,715332,716221,119330,43,591.503,596.002,596.891,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,H5,o,c,c,l,2,2,,switch,red,black,green,nonincentive,4400,1,1276,2,2,724048,728547,729823,119330,44,604.718,609.217,610.493,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,3E,o,v,i,l,2,1,,stay,red,black,green,nonincentive,4400,1,1117,1,1,737245,741745,742862,119330,45,617.915,622.415,623.532,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,1A,o,v,i,n,2,1,,switch,red,black,black,nonincentive,4400,1,1523,2,2,750443,754943,756466,119330,46,631.113,635.613,637.136,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,H5,o,c,c,n,2,2,,stay,red,black,black,nonincentive,2000,1,1082,2,2,763641,768141,769223,119330,47,644.311,648.811,649.893,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,1B,o,c,c,n,2,2,,stay,red,black,black,nonincentive,3200,1,765,2,2,774440,778939,779704,119330,48,655.11,659.609,660.374,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,E3,o,v,i,l,2,1,,switch,red,black,green,nonincentive,4400,1,860,1,1,786438,790937,791797,119330,49,667.108,671.607,672.467,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,3E,o,v,i,n,2,1,,switch,red,black,green,nonincentive,3200,1,1240,2,2,799636,804135,805375,119330,50,680.306,684.805,686.045,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,2A,e,v,c,l,1,1,,switch,red,black,black,nonincentive,2000,1,845,1,1,811634,816133,816978,119330,51,692.304,696.803,697.648,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,4D,e,c,i,n,1,2,,switch,red,black,green,nonincentive,3200,1,958,1,1,822432,826948,827906,119330,52,703.102,707.618,708.576,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,A2,e,v,c,l,1,1,,switch,red,black,black,nonincentive,2000,1,696,1,1,834447,838946,839642,119330,53,715.117,719.616,720.312,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,1,130518,bas_cue_run1_130518,6I,e,v,c,n,1,1,,switch,red,black,black,nonincentive,4400,1,849,1,1,845245,849744,850593,119330,54,725.915,730.414,731.263,28.41,274.404,520.414,246.025,492.019,738.013
bas,cue,2,130518,bas_cue_run2_130518,3E,o,v,i,n,2,1,,,red,black,green,nonincentive,4400,1,1381,2,2,62664,67164,68545,31537,1,31.127,35.627,37.008,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,E3,o,v,i,l,2,1,,switch,red,black,green,nonincentive,2000,1,667,1,1,75862,80361,81028,31537,2,44.325,48.824,49.491,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,B1,o,c,c,l,2,2,,stay,red,black,black,nonincentive,3200,1,729,2,2,86660,91160,91889,31537,3,55.123,59.623,60.352,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,2A,e,v,c,l,1,1,,stay,red,black,black,nonincentive,4400,1,980,1,1,98659,103158,104138,31537,4,67.122,71.621,72.601,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,A2,e,v,c,l,1,1,,stay,red,black,black,nonincentive,2000,1,1229,1,1,111856,116356,117585,31537,5,80.319,84.819,86.048,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,B2,e,c,i,l,1,2,,stay,red,black,black,nonincentive,3200,1,953,2,2,122655,127154,128107,31537,6,91.118,95.617,96.57,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,H5,o,c,c,l,2,2,,stay,red,black,black,nonincentive,4400,1,798,2,2,134653,139152,139950,31537,7,103.116,107.615,108.413,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,4D,e,c,i,l,1,2,,stay,red,black,green,nonincentive,2000,1,1162,2,2,147851,152350,153512,31537,8,116.314,120.813,121.975,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,D4,e,c,i,n,1,2,,switch,red,black,green,nonincentive,3200,1,1359,1,1,158649,163165,164524,31537,9,127.112,131.628,132.987,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,B1,o,c,c,n,2,2,,stay,red,black,black,nonincentive,3200,1,1012,2,2,170664,175163,176175,31537,10,139.127,143.626,144.638,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,6I,e,v,c,l,1,1,,switch,red,black,green,nonincentive,4400,1,1411,1,1,182662,187161,188572,31537,11,151.125,155.624,157.035,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,2A,e,v,c,n,1,1,,switch,red,black,black,nonincentive,3200,1,754,1,1,195860,200359,201113,31537,12,164.323,168.822,169.576,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,6I,e,v,c,n,1,1,,stay,red,black,black,nonincentive,4400,1,1168,1,1,207858,212357,213525,31537,13,176.321,180.82,181.988,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,E3,o,v,i,n,2,1,,stay,red,black,green,nonincentive,4400,1,1485,2,2,221056,225555,227040,31537,14,189.519,194.018,195.503,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,A2,e,v,c,n,1,1,,stay,red,black,black,nonincentive,2000,1,932,1,1,234254,238753,239685,31537,15,202.717,207.216,208.148,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,1B,o,c,c,n,2,2,,stay,red,black,black,nonincentive,3200,1,930,2,2,245052,249551,250481,31537,16,213.515,218.014,218.944,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,1B,o,c,c,l,2,2,,switch,red,black,black,nonincentive,2000,1,783,2,2,257050,261549,262332,31537,17,225.513,230.012,230.795,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,5H,o,c,c,n,2,2,,switch,red,black,black,nonincentive,2000,1,1327,2,2,267865,272364,273691,31537,18,236.328,240.827,242.154,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,B1,o,c,c,n,2,2,,,red,black,black,nonincentive,3200,1,2121,2,2,308658,313158,315279,31537,19,277.121,281.621,283.742,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,H5,o,c,c,l,2,2,,switch,red,black,black,nonincentive,2000,1,1157,2,2,320656,325156,326313,31537,20,289.119,293.619,294.776,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,1A,o,v,i,n,2,1,,switch,red,black,black,nonincentive,3200,1,1176,2,2,331455,335954,337130,31537,21,299.918,304.417,305.593,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,A2,e,v,c,n,1,1,,stay,red,black,black,nonincentive,3200,1,682,1,1,343453,347952,348634,31537,22,311.916,316.415,317.097,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,D4,e,c,i,n,1,2,,stay,red,black,green,nonincentive,4400,0,949,2,1,355451,359950,360899,31537,23,323.914,328.413,329.362,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,1B,o,c,c,l,2,2,,switch,red,black,black,nonincentive,4400,1,948,2,2,368649,373165,374113,31537,24,337.112,341.628,342.576,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,I6,e,v,c,n,1,1,,switch,red,black,black,nonincentive,2000,1,667,1,1,381863,386363,387030,31537,25,350.326,354.826,355.493,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,5H,o,c,c,l,2,2,,switch,red,black,green,nonincentive,2000,1,1089,2,2,392662,397161,398250,31537,26,361.125,365.624,366.713,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,2A,e,v,c,l,1,1,,stay,red,black,black,nonincentive,4400,1,1191,1,1,403460,407959,409150,31537,27,371.923,376.422,377.613,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,2B,e,c,i,n,1,2,,switch,red,black,black,nonincentive,3200,1,768,1,1,416658,421157,421925,31537,28,385.121,389.62,390.388,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,4D,e,c,i,n,1,2,,stay,red,black,green,nonincentive,3200,1,1783,1,1,428656,433155,434938,31537,29,397.119,401.618,403.401,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,3E,o,v,i,l,2,1,,switch,red,black,green,nonincentive,4400,1,1179,1,1,440654,445153,446332,31537,30,409.117,413.616,414.795,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,D4,e,c,i,l,1,2,,stay,red,black,green,nonincentive,2000,1,1101,2,2,453852,458351,459452,31537,31,422.315,426.814,427.915,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,I6,e,v,c,l,1,1,,stay,red,black,black,nonincentive,4400,1,1031,1,1,464650,469150,470181,31537,32,433.113,437.613,438.644,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,I6,e,v,c,n,1,1,,switch,red,black,green,nonincentive,3200,1,1485,1,1,477865,482364,483849,31537,33,446.328,450.827,452.312,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,B1,o,c,c,l,2,2,,switch,red,black,black,nonincentive,4400,1,978,2,2,489863,494362,495340,31537,34,458.326,462.825,463.803,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,A2,e,v,c,l,1,1,,stay,red,black,black,nonincentive,2000,1,835,1,1,503061,507560,508395,31537,35,471.524,476.023,476.858,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,2A,e,v,c,n,1,1,,switch,red,black,black,nonincentive,2000,1,813,1,1,513859,518358,519171,31537,36,482.322,486.821,487.634,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,2B,e,c,i,l,1,2,,,red,black,black,nonincentive,4400,1,1431,2,2,554652,559152,560583,31537,37,523.115,527.615,529.046,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,6I,e,v,c,n,1,1,,switch,red,black,black,nonincentive,3200,1,1078,1,1,567850,572350,573428,31537,38,536.313,540.813,541.891,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,3E,o,v,i,n,2,1,,stay,red,black,green,nonincentive,2000,1,1052,2,2,579865,584364,585416,31537,39,548.328,552.827,553.879,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,5H,o,c,c,n,2,2,,stay,red,black,black,nonincentive,4400,1,746,2,2,590663,595163,595909,31537,40,559.126,563.626,564.372,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,2A,e,v,c,n,1,1,,stay,red,black,black,nonincentive,4400,1,907,1,1,603861,608361,609268,31537,41,572.324,576.824,577.731,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,1B,o,c,c,n,2,2,,stay,red,black,black,nonincentive,2000,1,908,2,2,617059,621558,622466,31537,42,585.522,590.021,590.929,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,H5,o,c,c,n,2,2,,stay,red,black,green,nonincentive,3200,1,1042,2,2,627857,632357,633399,31537,43,596.32,600.82,601.862,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,4D,e,c,i,l,1,2,,switch,red,black,green,nonincentive,2000,0,846,1,2,639856,644355,645201,31537,44,608.319,612.818,613.664,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,D4,e,c,i,l,1,2,,stay,red,black,green,nonincentive,3200,1,698,2,2,650654,655153,655851,31537,45,619.117,623.616,624.314,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,E3,o,v,i,l,2,1,,stay,red,black,green,nonincentive,4400,1,782,1,1,662652,667151,667933,31537,46,631.115,635.614,636.396,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,B1,o,c,c,l,2,2,,stay,red,black,black,nonincentive,4400,1,1282,2,2,675850,680349,681631,31537,47,644.313,648.812,650.094,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,H5,o,c,c,l,2,2,,stay,red,black,black,nonincentive,3200,1,799,2,2,689064,693564,694363,31537,48,657.527,662.027,662.826,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,B1,o,c,c,n,2,2,,switch,red,black,black,nonincentive,2000,1,895,2,2,701062,705562,706457,31537,49,669.525,674.025,674.92,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,4D,e,c,i,n,1,2,,stay,red,black,green,nonincentive,3200,1,1178,1,1,711861,716360,717538,31537,50,680.324,684.823,686.001,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,A2,e,v,c,l,1,1,,switch,red,black,black,nonincentive,2000,1,978,1,1,723859,728358,729336,31537,51,692.322,696.821,697.799,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,A1,o,v,i,l,2,1,,stay,red,black,black,nonincentive,3200,1,951,1,1,734657,739156,740107,31537,52,703.12,707.619,708.57,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,A2,e,v,c,n,1,1,,switch,red,black,black,nonincentive,4400,1,1066,1,1,746655,751154,752220,31537,53,715.118,719.617,720.683,28.428,274.422,520.416,246.026,492.02,738.031
bas,cue,2,130518,bas_cue_run2_130518,1B,o,c,c,l,2,2,,switch,red,black,black,nonincentive,2000,1,863,2,2,759853,764352,765215,31537,54,728.316,732.815,733.678,28.428,274.422,520.416,246.026,492.02,738.031
pro,cue,1,130518,pro_cue_run1_130518,A2,e,v,c,l,1,1,,,red,black,black,nonincentive,3200,1,585,1,1,160797,165296,165881,129683,1,31.114,35.613,36.198,28.414,274.425,520.419,246.029,492.023,738.034
pro,cue,1,130518,pro_cue_run1_130518,E3,o,v,i,l,2,1,yes,stay,green,black,green,incentive,2000,1,636,1,1,172795,177294,177930,129683,2,43.112,47.611,48.247,28.414,274.425,520.419,246.029,492.023,738.034
pro,cue,1,130518,pro_cue_run1_130518,I6,e,v,c,n,1,1,,switch,red,black,black,nonincentive,3200,1,1210,1,1,183610,188109,189319,129683,3,53.927,58.426,59.636,28.414,274.425,520.419,246.029,492.023,738.034
pro,cue,1,130518,pro_cue_run1_130518,6I,e,v,c,n,1,1,yes,stay,green,black,green,incentive,4400,1,862,1,1,195608,200107,200969,129683,4,65.925,70.424,71.286,28.414,274.425,520.419,246.029,492.023,738.034
pro,cue,1,130518,pro_cue_run1_130518,H5,o,c,c,l,2,2,,switch,red,black,black,nonincentive,2000,1,888,2,2,208806,213305,214193,129683,5,79.123,83.622,84.51,28.414,274.425,520.419,246.029,492.023,738.034
pro,cue,1,130518,pro_cue_run1_130518,1A,o,v,i,l,2,1,,stay,red,black,black,nonincentive,3200,1,695,1,1,219604,224103,224798,129683,6,89.921,94.42,95.115,28.414,274.425,520.419,246.029,492.023,738.034
pro,cue,1,130518,pro_cue_run1_130518,2A,e,v,c,n,1,1,,switch,red,black,black,nonincentive,4400,1,509,1,1,231602,236101,236610,129683,7,101.919,106.418,106.927,28.414,274.425,520.419,246.029,492.023,738.034
pro,cue,1,130518,pro_cue_run1_130518,1B,o,c,c,l,2,2,,switch,red,black,black,nonincentive,2000,1,672,2,2,244800,249299,249971,129683,8,115.117,119.616,120.288,28.414,274.425,520.419,246.029,492.023,738.034
pro,cue,1,130518,pro_cue_run1_130518,D4,e,c,i,l,1,2,yes,stay,green,black,green,incentive,4400,1,762,2,2,255598,260098,260860,129683,9,125.915,130.415,131.177,28.414,274.425,520.419,246.029,492.023,738.034
pro,cue,1,130518,pro_cue_run1_130518,B1,o,c,c,n,2,2,,switch,red,black,black,nonincentive,4400,1,659,2,2,268796,273295,273954,129683,10,139.113,143.612,144.271,28.414,274.425,520.419,246.029,492.023,738.034
pro,cue,1,130518,pro_cue_run1_130518,4D,e,c,i,n,1,2,yes,stay,green,black,green,incentive,2000,1,668,1,1,281994,286510,287178,129683,11,152.311,156.827,157.495,28.414,274.425,520.419,246.029,492.023,738.034
